Year,Month,Day,Tmax(¡C),Tmin(¡C),PrecTotal (mm),Tavg
1972,3,24,-1.346553922,-9.490810394,0,-5.418682158
1972,3,25,1.542301059,-3.701107264,3.907756329,-1.079403102
1972,3,26,-0.165615231,-3.619716883,5.920183182,-1.892666057
1972,3,27,-1.142360806,-14.86462021,0.89279592,-8.003490508
1972,3,28,-5.434627533,-12.93139267,0,-9.183010101
1972,3,29,-4.26140976,-11.9531517,0,-8.107280731
1972,3,30,-4.724697113,-11.37899399,0,-8.051845551
1972,3,31,-5.047603607,-10.56231308,0.552322149,-7.804958344
1972,4,1,-6.094509125,-16.69228745,0,-11.39339828
1972,4,2,-5.95708847,-16.67824936,0,-11.31766891
1972,4,3,-4.492488861,-15.49703598,0,-9.994762421
1972,4,4,-4.087703705,-15.38525009,0.258949339,-9.736476898
1972,4,5,-3.054805994,-18.91598129,0,-10.98539364
1972,4,6,1.283237338,-9.044857025,0.723097265,-3.880809844
1972,4,7,1.688480258,-1.335537076,2.387372494,0.176471591
1972,4,8,2.357364416,-1.648708463,3.673945904,0.354327977
1972,4,9,2.665897131,-1.277034879,0.05352813,0.694431126
1972,4,10,3.228519201,-4.020717621,8.840064049,-0.39609921
1972,4,11,-0.210628659,-10.346035,0,-5.278331831
1972,4,12,-2.475124598,-12.88390732,0,-7.679515958
1972,4,13,-1.428890347,-11.24309921,0,-6.33599478
1972,4,14,-4.363368988,-13.77074814,0,-9.067058563
1972,4,15,-6.742977142,-14.32686996,0,-10.53492355
1972,4,16,-8.183834076,-15.11108017,0,-11.64745712
1972,4,17,-8.179927826,-15.90771103,0,-12.04381943
1972,4,18,-4.371974945,-16.42895126,0,-10.4004631
1972,4,19,0.544223607,-12.38125229,4.482066154,-5.918514341
1972,4,20,-0.792782009,-10.98900986,0.758841515,-5.890895933
1972,4,21,-2.591884851,-14.79705429,0,-8.694469571
1972,4,22,2.421848059,-11.66045761,6.170815945,-4.619304776
1972,4,23,0.270694584,-10.72628403,1.16486311,-5.227794722
1972,4,24,-2.483455896,-10.16622543,0.029302346,-6.324840665
1972,4,25,-2.587093592,-9.91866684,0.044437323,-6.252880216
1972,4,26,-2.92141366,-7.396175385,0.08298526,-5.158794522
1972,4,27,-3.33547616,-10.2371788,1.138564587,-6.786327481
1972,4,28,-2.289547205,-6.13552475,2.185785294,-4.212535977
1972,4,29,-2.299526453,-9.806087494,0,-6.052806973
1972,4,30,-2.669979334,-10.30480576,0,-6.487392545
1972,5,1,-3.705288172,-12.26864243,0,-7.986965299
1972,5,2,-3.272396326,-14.02749252,0,-8.649944425
1972,5,3,-1.800930142,-10.50463486,0,-6.1527825
1972,5,4,-2.756008387,-11.68008041,0,-7.2180444
1972,5,5,-3.433986902,-12.5340538,0,-7.984020352
1972,5,6,-2.209835291,-12.70672226,0,-7.458278775
1972,5,7,-0.969814479,-14.42007065,0.085622735,-7.694942564
1972,5,8,2.246097326,-12.70577621,0,-5.229839444
1972,5,9,4.661045074,-0.977718532,6.719145775,1.841663271
1972,5,10,4.363071442,-2.955349207,0.102645792,0.703861117
1972,5,11,4.335544586,-3.207241297,0.681627691,0.564151645
1972,5,12,5.636386871,-3.247097254,0.016075231,1.194644809
1972,5,13,5.197238922,-2.376980066,0.028560534,1.410129428
1972,5,14,6.966983795,-4.912227631,0.076072402,1.027378082
1972,5,15,10.40954971,-1.784725308,0.890798092,4.312412202
1972,5,16,8.487644196,0.26745972,0.697472572,4.377551958
1972,5,17,4.887088776,-2.515468836,0,1.18580997
1972,5,18,3.6224401,-5.791927338,0.015683953,-1.084743619
1972,5,19,3.960025549,-6.06029892,0.023231033,-1.050136685
1972,5,20,6.250583649,-6.872524261,0,-0.310970306
1972,5,21,8.254825592,-3.33648324,0,2.459171176
1972,5,22,9.946872711,-5.353176117,0.230032057,2.296848297
1972,5,23,8.132053375,-0.330501705,0.068253405,3.900775835
1972,5,24,13.41342545,-4.777553558,0,4.317935944
1972,5,25,12.8610878,1.643314242,1.297358632,7.252201021
1972,5,26,7.028507233,1.789737582,0.891814351,4.409122407
1972,5,27,12.52225113,-7.620449066,5.490880013,2.450901031
1972,5,28,11.2446022,-3.325893641,5.40084219,3.959354281
1972,5,29,9.394443512,-2.810451746,0.703064382,3.291995883
1972,5,30,6.4883461,-3.856441736,0.212656409,1.315952182
1972,5,31,5.168674469,-2.717891932,2.647867203,1.225391269
1972,6,1,8.462772369,-0.068294674,1.612424254,4.197238848
1972,6,2,10.75629044,-1.057033658,0.015890449,4.849628389
1972,6,3,12.23910904,-0.576839626,0,5.831134707
1972,6,4,14.19205093,-1.140316129,0,6.525867403
1972,6,5,16.44775772,2.449252844,0,9.448505282
1972,6,6,16.32989883,4.813175201,0,10.57153702
1972,6,7,12.91263199,5.811222076,2.581751823,9.361927032
1972,6,8,14.32803726,2.28561759,0,8.306827426
1972,6,9,13.87881851,0.400791019,0,7.139804766
1972,6,10,11.29574966,-2.428432703,0,4.433658481
1972,6,11,13.71329117,-3.626186609,2.946210861,5.043552279
1972,6,12,9.724491119,-2.250911951,0.013230601,3.736789584
1972,6,13,13.66470718,-8.116085052,0.359171063,2.774311066
1972,6,14,12.61706924,3.543582678,13.06664848,8.080325961
1972,6,15,9.374240875,0.50952512,9.080417633,4.941882998
1972,6,16,11.3048439,3.764377356,11.74839592,7.534610629
1972,6,17,12.28079605,-3.506679773,0,4.387058139
1972,6,18,14.5906105,2.612247229,2.379079342,8.601428866
1972,6,19,12.46609879,1.520114779,0.068264753,6.993106782
1972,6,20,15.51929092,3.115054846,1.863547802,9.317172885
1972,6,21,9.310276031,-0.335811764,3.144407272,4.487232134
1972,6,22,10.60062027,-0.205104977,1.13846004,5.197757646
1972,6,23,10.57791519,-0.265865475,1.519505978,5.156024858
1972,6,24,11.01721573,6.214756012,9.567996979,8.61598587
1972,6,25,10.93942642,4.048923492,8.454205513,7.494174957
1972,6,26,9.894168854,-1.0227319,0.132004961,4.435718477
1972,6,27,8.70999527,-1.457790494,0.366934955,3.626102388
1972,6,28,6.289920807,2.723941565,4.868571758,4.506931186
1972,6,29,8.753726959,1.768710971,2.662486792,5.261218965
1972,6,30,8.654850006,3.813663244,0.941055775,6.234256625
1972,7,1,11.24704361,1.733127475,0.266194582,6.490085542
1972,7,2,12.86603165,-2.157924891,0,5.354053378
1972,7,3,15.93646622,-0.161037594,0.023490747,7.887714311
1972,7,4,16.85525894,5.383487701,0,11.11937332
1972,7,5,15.7985878,0.650424778,4.063728333,8.224506289
1972,7,6,13.99289322,6.329685211,7.4322896,10.16128922
1972,7,7,13.50503922,5.547641754,5.676131248,9.526340485
1972,7,8,11.93222427,3.534366369,0.02838704,7.733295321
1972,7,9,17.7577858,2.148349524,0,9.95306766
1972,7,10,16.37466812,9.3867836,6.493173122,12.88072586
1972,7,11,19.94845963,6.373386383,2.17649436,13.160923
1972,7,12,18.80411148,3.430392981,7.432599068,11.11725223
1972,7,13,15.13681412,3.052982092,0.617554605,9.094898105
1972,7,14,13.99277115,3.224673986,3.049091339,8.608722568
1972,7,15,12.44794083,3.611026525,1.544069767,8.029483676
1972,7,16,14.25979996,4.775791168,0.067501433,9.517795563
1972,7,17,17.4706459,5.63010025,0.018017035,11.55037308
1972,7,18,16.84704971,8.538944244,0.567430854,12.69299698
1972,7,19,15.53699112,8.314212799,3.472650528,11.92560196
1972,7,20,13.04092789,2.681339025,0.273132056,7.861133456
1972,7,21,13.71359634,-0.72988528,0.216102779,6.491855532
1972,7,22,15.585392,8.143924713,3.952610016,11.86465836
1972,7,23,17.7454567,4.37820816,1.160740495,11.06183243
1972,7,24,17.34259415,10.21133804,8.070509911,13.77696609
1972,7,25,14.75445938,7.638706207,5.426565647,11.19658279
1972,7,26,14.50070572,5.209842682,0.682565093,9.8552742
1972,7,27,16.55377579,7.325260162,0.064909793,11.93951797
1972,7,28,15.56354141,3.863498449,0,9.713519931
1972,7,29,14.66852188,1.553714633,0.018280957,8.111118257
1972,7,30,16.6881752,3.066806555,0,9.877490878
1972,7,31,16.67578506,4.100528717,0,10.38815689
1972,8,1,17.99753189,5.299900055,0,11.64871597
1972,8,2,20.03778458,8.044742584,0.079582661,14.04126358
1972,8,3,18.92438126,4.185153961,12.99449921,11.55476761
1972,8,4,11.12369156,5.870334625,4.957114697,8.497013092
1972,8,5,11.85608292,4.576694489,2.676803589,8.216388702
1972,8,6,12.42352676,4.656284332,0.870887399,8.539905548
1972,8,7,15.82242203,3.043338537,8.344678879,9.432880282
1972,8,8,14.95087051,8.591892242,0.363626927,11.77138138
1972,8,9,12.99231339,4.279727936,0.043416116,8.63602066
1972,8,10,12.12216568,4.872440338,0.10756515,8.497303009
1972,8,11,14.90762711,2.432620764,0,8.670123935
1972,8,12,17.83377457,4.707431793,0.045270085,11.27060318
1972,8,13,18.81000137,7.508457184,0,13.15922928
1972,8,14,16.02789688,5.958560944,0,10.99322891
1972,8,15,12.18082047,4.270023346,0.042449594,8.225421906
1972,8,16,13.65109634,4.975040436,0.018259726,9.31306839
1972,8,17,14.1958046,3.558109045,0.009646892,8.87695682
1972,8,18,13.2791481,2.41742301,0.019243635,7.848285556
1972,8,19,11.54410172,1.233707309,0.047349758,6.388904512
1972,8,20,13.31192398,1.33954227,0.012321699,7.325733125
1972,8,21,16.62344742,3.854953527,0,10.23920047
1972,8,22,19.17105484,6.424686432,0,12.79787064
1972,8,23,16.40604019,10.0748024,6.893223763,13.2404213
1972,8,24,14.45474625,8.027103424,8.156334877,11.24092484
1972,8,25,10.93951797,3.978854895,0.163876101,7.459186435
1972,8,26,7.804172516,1.154880404,0.368774176,4.47952646
1972,8,27,12.12302017,0.892032444,0.216440052,6.507526308
1972,8,28,13.57211685,6.79681778,5.449852943,10.18446732
1972,8,29,13.75363541,4.680545807,0.219096646,9.217090607
1972,8,30,16.62381363,9.010410309,0.572549641,12.81711197
1972,8,31,20.09900284,11.56296158,0.037520673,15.83098221
1972,9,1,20.3121376,12.67721939,0,16.4946785
1972,9,2,17.50305557,11.50787735,3.096677303,14.50546646
1972,9,3,17.14917374,11.35971451,5.438096046,14.25444412
1972,9,4,15.05698013,7.942722321,2.124593258,11.49985123
1972,9,5,11.21515274,6.807468414,0.831455827,9.011310577
1972,9,6,9.815952301,3.071475744,0.206079438,6.443714023
1972,9,7,8.047336578,1.985538363,0.016952757,5.016437471
1972,9,8,14.75842667,1.833652377,1.434989929,8.296039522
1972,9,9,17.88876724,9.166477203,26.47899055,13.52762222
1972,9,10,11.71118546,4.57919693,0.317180634,8.145191193
1972,9,11,14.44705582,3.894687414,0.87730968,9.170871615
1972,9,12,18.71966934,9.330997467,23.98254967,14.0253334
1972,9,13,12.17801285,2.143161535,0.027620159,7.160587192
1972,9,14,8.04202652,2.945102453,4.993027687,5.493564487
1972,9,15,9.258335114,-1.066402555,0,4.09596628
1972,9,16,14.14331436,4.683750153,0.077240899,9.413532257
1972,9,17,7.977237701,1.256473422,0.143167272,4.616855562
1972,9,18,10.24420547,-1.365535855,12.78448391,4.43933481
1972,9,19,14.75229263,1.629032016,5.285396099,8.190662324
1972,9,20,6.168491364,2.099612951,0.0158458,4.134052157
1972,9,21,8.319797516,-0.825191677,0,3.74730292
1972,9,22,8.627292633,2.326938391,0,5.477115512
1972,9,23,9.010715485,-0.266750485,0,4.3719825
1972,9,24,10.20026016,1.431980014,0.091338471,5.816120088
1972,9,25,9.629611969,5.122135162,3.958538055,7.375873566
1972,9,26,9.314853668,4.341129303,0.015595702,6.827991486
1972,9,27,12.02945328,2.516635656,0,7.273044467
1972,9,28,10.92032242,3.598483801,0,7.25940311
1972,9,29,9.079898834,2.953342199,3.152633429,6.016620517
1972,9,30,6.598361969,2.231326818,4.272115707,4.414844394
1972,10,1,5.247959137,2.417453527,0.860838771,3.832706332
1972,10,2,6.583194733,2.718387365,6.510922432,4.650791049
1972,10,3,6.574680328,1.566593051,10.86852646,4.07063669
1972,10,4,4.016391754,0.628635228,0.982288003,2.322513491
1972,10,5,4.281925201,0.501254857,0.755739748,2.391590029
1972,10,6,6.772342682,0.02081665,1.219780803,3.396579666
1972,10,7,12.15411758,1.861270785,0,7.007694185
1972,10,8,11.93075943,1.093784213,2.530591726,6.512271821
1972,10,9,6.084690094,3.024844885,2.545188427,4.554767489
1972,10,10,6.362033844,-0.64886111,0.04188443,2.856586367
1972,10,11,6.725254059,-0.783901393,0.167807788,2.970676333
1972,10,12,5.666782379,1.562778354,0.919725776,3.614780366
1972,10,13,6.000583649,2.888644934,0.204969987,4.444614291
1972,10,14,6.547092438,2.050388098,0.019971214,4.298740268
1972,10,15,6.200473785,-0.363124996,0.013742702,2.918674394
1972,10,16,5.0508461,-1.648677945,0,1.701084077
1972,10,17,6.075626373,1.299686313,1.291916013,3.687656343
1972,10,18,6.606937408,2.108737707,1.755226374,4.357837558
1972,10,19,7.525241852,2.265262365,0.085164398,4.895252109
1972,10,20,5.754276276,-0.77373904,0.806123435,2.490268618
1972,10,21,2.825656652,-2.500210047,0,0.162723303
1972,10,22,2.080234289,-0.682705104,3.37735939,0.698764592
1972,10,23,1.366428256,-2.9791224,0.235079288,-0.806347072
1972,10,24,1.678806186,-4.005947113,0.805365562,-1.163570464
1972,10,25,0.975040257,-3.898189783,5.794834137,-1.461574763
1972,10,26,-1.951107144,-7.148647308,5.171700954,-4.549877226
1972,10,27,-2.798671961,-5.867855072,2.008688211,-4.333263516
1972,10,28,3.294925451,-6.692623138,2.398775578,-1.698848844
1972,10,29,3.783756018,-3.756954432,2.115023136,0.013400793
1972,10,30,2.595493078,-4.888393402,0,-1.146450162
1972,10,31,4.639774323,0.545932591,3.02747488,2.592853457
1972,11,1,4.50320816,1.229129672,5.566881657,2.866168916
1972,11,2,3.071292639,0.193302006,1.31056571,1.632297322
1972,11,3,1.286655307,-1.942104459,1.325673461,-0.327724576
1972,11,4,0.213077396,-2.518886805,8.101761818,-1.152904704
1972,11,5,-0.38790527,-6.660457611,2.280606508,-3.52418144
1972,11,6,-1.284114957,-5.092861176,2.819601297,-3.188488066
1972,11,7,-1.522029996,-6.1941185,0.155778587,-3.858074248
1972,11,8,-2.324123621,-9.117031097,3.877571106,-5.720577359
1972,11,9,-2.824398279,-6.593288422,0.850955665,-4.70884335
1972,11,10,-1.475368619,-5.838741302,0.406085253,-3.657054961
1972,11,11,-1.512264371,-4.60226059,1.578246593,-3.05726248
1972,11,12,-1.592830777,-4.663326263,1.025922775,-3.12807852
1972,11,13,1.206516147,-3.985622644,3.031271696,-1.389553249
1972,11,14,1.19412601,-2.473903894,1.775608778,-0.639888942
1972,11,15,0.656772435,-2.411831141,3.374917507,-0.877529353
1972,11,16,0.671481907,-4.231502533,5.597001553,-1.780010313
1972,11,17,-1.70922482,-5.357204437,0.425820827,-3.533214629
1972,11,18,-1.67873776,-6.227687836,0.350949794,-3.953212798
1972,11,19,-2.595333338,-6.337459564,1.409639239,-4.466396451
1972,11,20,-3.726406336,-7.608364105,1.643612623,-5.667385221
1972,11,21,-4.809963226,-8.562374115,1.283119917,-6.686168671
1972,11,22,-3.925747156,-10.14876938,0,-7.037258267
1972,11,23,-3.59920907,-9.228237152,0.41948688,-6.413723111
1972,11,24,-4.424404144,-10.51791,0.887066782,-7.471157074
1972,11,25,-4.75295639,-12.26931381,2.278958559,-8.511135101
1972,11,26,-7.197750092,-11.86614609,0.424559623,-9.53194809
1972,11,27,-5.009334564,-9.361995697,0.311871946,-7.185665131
1972,11,28,-4.111598969,-7.62795639,2.336954594,-5.869777679
1972,11,29,-5.486721039,-8.72750473,0,-7.107112885
1972,11,30,-6.064418793,-11.40508652,0.257655799,-8.734752655
1972,12,1,-4.477535248,-10.06612778,1.690341711,-7.271831512
1972,12,2,-5.277339935,-7.709255219,1.841386557,-6.493297577
1972,12,3,-5.465419769,-8.489345551,3.79879117,-6.97738266
1972,12,4,-7.279750824,-17.58657455,2.637435913,-12.43316269
1972,12,5,-7.456752777,-16.5461998,2.303542376,-12.00147629
1972,12,6,-8.438411713,-12.15224838,3.853326559,-10.29533005
1972,12,7,-6.551326752,-17.47829819,3.734894276,-12.01481247
1972,12,8,-13.57748032,-20.91366196,1.975071073,-17.24557114
1972,12,9,-13.59115219,-19.3020134,2.071986675,-16.44658279
1972,12,10,-13.4257164,-18.13906479,0.37346375,-15.78239059
1972,12,11,-4.237819672,-18.93348312,6.96518898,-11.5856514
1972,12,12,-0.733944118,-16.9814415,9.464130402,-8.857692808
1972,12,13,-4.571865082,-20.8458519,8.038199425,-12.70885849
1972,12,14,-14.29400253,-21.28507614,0.646941066,-17.78953934
1972,12,15,-15.17339706,-19.46255112,0.403365701,-17.31797409
1972,12,16,-15.47652817,-26.1353569,0,-20.80594254
1972,12,17,-17.3050499,-23.87778854,0,-20.59141922
1972,12,18,-16.40224838,-22.24818039,0.152122825,-19.32521439
1972,12,19,-15.98400497,-23.07270432,0,-19.52835464
1972,12,20,-11.27749252,-21.34579086,3.075573921,-16.31164169
1972,12,21,-12.33425522,-26.96107101,0.274495065,-19.64766312
1972,12,22,-17.92786789,-27.13297653,0,-22.53042221
1972,12,23,-15.78274155,-31.74282455,0.138696909,-23.76278305
1972,12,24,-14.1850853,-19.14619064,7.760632038,-16.66563797
1972,12,25,-12.66897202,-19.01128769,6.950051308,-15.84012985
1972,12,26,-14.35641098,-27.98359299,0.782271743,-21.17000198
1972,12,27,-18.48693466,-27.20197678,0.370299935,-22.84445572
1972,12,28,-17.75370407,-23.42417526,0,-20.58893967
1972,12,29,-6.190547943,-25.77389145,5.793218136,-15.9822197
1972,12,30,-8.325008392,-12.38366318,10.96898937,-10.35433578
1972,12,31,-9.899654388,-22.60442734,2.925104618,-16.25204086
1973,1,1,-16.8342247,-31.04858017,1.271588326,-23.94140244
1973,1,2,-18.63900375,-27.17325974,0.74211967,-22.90613174
1973,1,3,-22.13582993,-28.62084579,0,-25.37833786
1973,1,4,-17.67394638,-31.24323654,0.636505127,-24.45859146
1973,1,5,-18.06672287,-24.80273056,0,-21.43472672
1973,1,6,-19.09443283,-25.59708786,0.023326885,-22.34576035
1973,1,7,-18.49608994,-23.40751266,0,-20.9518013
1973,1,8,-18.30567551,-23.50808334,0.045419894,-20.90687943
1973,1,9,-13.26189804,-28.65443039,0.69030112,-20.95816422
1973,1,10,-12.28023911,-23.79273605,1.43025887,-18.03648758
1973,1,11,-16.24352646,-29.50741196,0.444108278,-22.87546921
1973,1,12,-11.66576767,-23.2428093,2.028657913,-17.45428848
1973,1,13,-16.88793564,-24.4237175,0.704305947,-20.65582657
1973,1,14,-18.13834763,-31.48902512,0.221494585,-24.81368637
1973,1,15,-24.69442368,-31.77706528,0,-28.23574448
1973,1,16,-24.6590538,-31.38184738,0,-28.02045059
1973,1,17,-22.58477402,-31.54285812,0,-27.06381607
1973,1,18,-23.63463974,-30.13442612,0,-26.88453293
1973,1,19,-23.27239609,-29.23121262,0,-26.25180435
1973,1,20,-22.78559494,-29.85204697,0,-26.31882095
1973,1,21,-9.668117523,-31.62351608,2.021445751,-20.6458168
1973,1,22,-9.069332123,-13.47942734,3.381998539,-11.27437973
1973,1,23,-10.91933823,-21.41125107,2.828171968,-16.16529465
1973,1,24,-15.96706772,-33.74930954,1.471601605,-24.85818863
1973,1,25,-24.91604233,-33.31812668,0,-29.1170845
1973,1,26,-25.42872238,-32.23998642,0,-28.8343544
1973,1,27,-24.57508469,-30.54948044,0,-27.56228256
1973,1,28,-25.24065781,-31.81866074,0,-28.52965927
1973,1,29,-23.37928391,-29.55509567,0,-26.46718979
1973,1,30,-20.41248703,-30.82584763,0,-25.61916733
1973,1,31,-16.16643906,-26.05804062,3.415404797,-21.11223984
1973,2,1,-17.13781357,-21.94514084,0.775756955,-19.5414772
1973,2,2,-17.62401962,-25.99215317,0.387269676,-21.8080864
1973,2,3,-20.65909958,-31.78722763,0,-26.2231636
1973,2,4,-23.81255722,-30.88218307,0,-27.34737015
1973,2,5,-18.61831284,-33.05314255,0.157978386,-25.83572769
1973,2,6,-15.45171738,-22.75141525,2.137160301,-19.10156631
1973,2,7,-16.63756943,-35.72278976,1.11821878,-26.1801796
1973,2,8,-26.68687057,-32.62693405,0,-29.65690231
1973,2,9,-26.63055038,-34.4507103,0,-30.54063034
1973,2,10,-19.13337326,-37.63512802,1.053079367,-28.38425064
1973,2,11,-18.82902145,-24.10325241,1.257952452,-21.46613693
1973,2,12,-20.66753769,-24.79847336,0.04797494,-22.73300552
1973,2,13,-21.11094284,-26.81335068,0.079766139,-23.96214676
1973,2,14,-22.32474899,-27.74369431,0.013177734,-25.03422165
1973,2,15,-21.3997612,-31.28809738,0,-26.34392929
1973,2,16,-23.45467758,-30.41611862,0,-26.9353981
1973,2,17,-23.61094284,-31.85374069,0,-27.73234177
1973,2,18,-22.08245468,-28.75594711,0,-25.4192009
1973,2,19,-14.93175888,-34.11233139,0,-24.52204514
1973,2,20,-10.85427475,-19.81431198,5.295458794,-15.33429337
1973,2,21,-11.79165268,-26.12084579,0,-18.95624924
1973,2,22,-16.93175888,-25.07175827,0,-21.00175858
1973,2,23,-11.91073227,-24.84209824,0.274202853,-18.37641525
1973,2,24,-12.64754868,-22.58658981,0.635848641,-17.61706924
1973,2,25,-17.11657333,-32.0161705,0,-24.56637192
1973,2,26,-23.92803574,-31.54769516,0,-27.73786545
1973,2,27,-24.35058212,-31.37020493,0,-27.86039352
1973,2,28,-16.08831406,-38.03036118,0,-27.05933762
1973,3,1,-9.82314682,-25.32287216,3.657622337,-17.57300949
1973,3,2,-5.68844223,-30.68850327,2.980074167,-18.18847275
1973,3,3,-2.099941492,-31.02682114,2.792750359,-16.56338131
1973,3,4,-10.38186264,-32.94553757,1.489006042,-21.6637001
1973,3,5,-9.792232513,-22.31194687,0.370348692,-16.05208969
1973,3,6,-11.82412338,-27.4687767,3.662642479,-19.64645004
1973,3,7,-14.71490097,-31.97985458,0,-23.34737778
1973,3,8,-11.00945663,-19.07281113,10.77692795,-15.04113388
1973,3,9,-10.92699814,-24.23051071,1.640715361,-17.57875443
1973,3,10,-17.16305161,-23.85274887,0,-20.50790024
1973,3,11,-17.8619194,-26.52061081,0,-22.19126511
1973,3,12,-15.51733017,-28.10082626,0,-21.80907822
1973,3,13,-15.13863754,-25.6797905,0,-20.40921402
1973,3,14,-14.52611923,-27.30651474,0,-20.91631699
1973,3,15,-8.814723969,-24.79681015,0.520253181,-16.80576706
1973,3,16,-6.063869476,-18.64881516,5.531077385,-12.35634232
